dbo;GA_OFI_CONFIGURACAO;CON_USA_UNIFICACAO_OS;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_LIMITE_HORAS_OS;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_UNIFIC_OS_COMUNIC;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_ASSINATURA;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_ASSINATURA_1;varchar;40;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMP_ASSINATURA_2;varchar;40;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_BLOQ_ITE_PEC;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;ID_SECAO_LAV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;TPR_HORA_LAV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;COD_MOTIVO_LAV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;COD_AGENTE_LAV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;COD_OFICINA_LAV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_GERA_ITEM_CALIBRAGEM;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;OS_OBSERVACAO_LAV;varchar;4000;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_SOMENTE_CANCEL_ITE;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_CTRL_CC_MANUT;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAIXA_PREV_CALIBRAGEM;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_OS_COMUNIC_SEPARADA;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_MANTENEDOR_ITEM;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_INICIA_VALORES;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_GERA_PLANEJADA_SS;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_CONTROLE_SITUACAO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_SOLIC_SERV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_VALIDA_APONTAMENTO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_DIAS_CRIT;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_FEEDBACK;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_DESATIVA_SUGESTAO_OS;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_BACKLOG_VB;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_IMPORTA_PECAS;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;OS_SITUACAO_INI;varchar;4;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_TOLERANCIA_MEC_X_OS_POV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_FALHA_ITEM_OBRIGATORIO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_BAN_TRAVA_PESQ_OS_EQP;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;OS_COMUNIC_SITUACAO_INI;varchar;4;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_OBG_DATA_PREVISAO;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_PAINEL_EQP;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_ALTERA_FICHA_MEC_INTEG;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_ENCERRA_OS_SEM_APO_POV;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_REGRA_ANTIGA_HORAS;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_FICHA_MEC_OS_SEM_EMPRESA;varchar;1;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_POV_SECAO_OBRIG;numeric;NULL;YES;NULL
dbo;GA_OFI_CONFIGURACAO;CON_USA_TELA_CHEIA_IMPORTACAO;numeric;NULL;YES;NULL
dbo;GA_OFI_CONTAS;COD_CONTA;varchar;8;NO;NULL
dbo;GA_OFI_CONTAS;DSC_CONTA;varchar;40;NO;NULL
dbo;GA_OFI_CONTAS;ABV_CONTA;varchar;15;NO;NULL
dbo;GA_OFI_CONTAS;ROWID;uniqueidentifier;NULL;YES;(newid())
dbo;GA_OFI_DOCUM_EQP;COD_EQUIPAMENTO;varchar;15;NO;NULL
dbo;GA_OFI_DOCUM_EQP;ID_DOCUM;numeric;NULL;NO;NULL
dbo;GA_OFI_DOCUM_EQP;DSC_DOCUM;varchar;40;NO;NULL
dbo;GA_OFI_DOCUM_EQP;IMG_CAMINHO;varchar;80;NO;NULL
dbo;GA_OFI_DOCUM_EQP;ROWID;uniqueidentifier;NULL;YES;(newid())
dbo;GA_OFI_EQUIPE_FUNC;ID;numeric;NULL;NO;NULL
dbo;GA_OFI_EQUIPE_FUNC;ID_EQUIPE;numeric;NULL;YES;NULL
dbo;GA_OFI_EQUIPE_FUNC;COD_FUNC;numeric;NULL;YES;NULL
dbo;GA_OFI_EQUIPE_FUNC;COD_EMPR;numeric;NULL;YES;NULL
dbo;GA_OFI_EQUIPE_FUNC;DATA_INI;datetime;NULL;YES;NULL
