FK_MOV_ITENS_PGTO;GA_CPP_ITENS_MOV_X_PAGAMENTOS;ID_PAGAMENTOS;GA_CPP_ITENS_MOV_PAGAMENTO;ID
FK_CPP_LAV_CCUST;GA_CPP_LAVAGEM;CPP_PROP_TIPO;GA_CPP_EQUIPAMENTO;CPP_PROP_TIPO
FK_CPP_LAV_CCUST;GA_CPP_LAVAGEM;COD_PROP_EQUIP;GA_CPP_EQUIPAMENTO;COD_PROP_EQUIP
FK_CPP_LAV_CCUST;GA_CPP_LAVAGEM;CPP_CODIGO_EQP;GA_CPP_EQUIPAMENTO;CPP_CODIGO_EQP
FK_LMC_NF_TRANS;GA_CPP_LMC_NF_TRANSF;LMC_ID;GA_CPP_LMC;LMC_ID
FK_LMC_TAN;GA_CPP_LMC_TANQUES;LMC_ID;GA_CPP_LMC;LMC_ID
FK_LMC_VOL_BOMB;GA_CPP_LMC_VOLUME_BOMBA;LMC_ID;GA_CPP_LMC;LMC_ID
FK_GA_CPP_M_REFERENCE_GA_EQP_M;GA_CPP_MOV_REGISTRA;cod_empr;GA_EQP_MATERIAL;COD_EMPR
FK_GA_CPP_M_REFERENCE_GA_EQP_M;GA_CPP_MOV_REGISTRA;COD_MATER;GA_EQP_MATERIAL;COD_MATER
FK_PTOBOMBA__MOVREGIS;GA_CPP_MOV_REGISTRA;ID_BOMBA_PONTO;GA_EQP_PONTO_BOMBA;ID_BOMBA_PONTO
FK_CONDPAG__MOVIMENTO;GA_CPP_MOVIMENTO;PAG_CODIGO;GA_CPP_CONDPAG;PAG_CODIGO
FK_CPPEQUIP_MOV;GA_CPP_MOVIMENTO;CPP_CODIGO_EQP;GA_CPP_EQUIPAMENTO;CPP_CODIGO_EQP
FK_CPPEQUIP_MOV;GA_CPP_MOVIMENTO;COD_PROP_EQUIP;GA_CPP_EQUIPAMENTO;COD_PROP_EQUIP
FK_CPPEQUIP_MOV;GA_CPP_MOVIMENTO;CPP_PROP_TIPO;GA_CPP_EQUIPAMENTO;CPP_PROP_TIPO
FK_PONTO_ABASTEC__MOVIMENTO;GA_CPP_MOVIMENTO;COD_PONTO;GA_EQP_PONTO_ABASTEC;COD_PONTO
FK_CPP_COD_PROJ;GA_CPP_MOVIMENTO;PROJ_EMPR;GA_OFI_PROJETO;PROJ_EMPR
FK_CPP_COD_PROJ;GA_CPP_MOVIMENTO;PROJ_CODE;GA_OFI_PROJETO;PROJ_CODE
FK_PTOTQ__MATERIAL;GA_CPP_PONTO_TANQUE;COD_MATER;GA_EQP_MATERIAL;COD_MATER
FK_PTOTQ__MATERIAL;GA_CPP_PONTO_TANQUE;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
FK_PTOTQ__PTOABA;GA_CPP_PONTO_TANQUE;COD_PONTO;GA_EQP_PONTO_ABASTEC;COD_PONTO
FK_GA_EQP_PONTO_ABASTEC;GA_CPP_POSICAO_ESTOQUE;COD_PONTO;GA_EQP_PONTO_ABASTEC;COD_PONTO
FK_REGRA_COTAS;GA_CPP_REGRAS_COTAS_ITENS;COD_REGRA;GA_CPP_REGRAS_COTAS;COD_REGRA
FK_GA_EQP_A_FK_ABADUP_GA_EQP_A;GA_EQP_ABA_DUPLO;ID_APONT_ABAST;GA_EQP_APONT_ABAST;ID_APONT_ABAST
FK_GA_EQP_A_FK_ID_AGENDA;GA_EQP_AGENDA;ID_AGENDA_ANT;GA_EQP_AGENDA;ID_AGENDA
FK_GA_EQP_A_FK_COMPAR_GA_EQP_C;GA_EQP_AGENDA;COD_COMPART;GA_EQP_COMPARTIMENTO;COD_COMPART
EQUIPAMENTO_AGENDA;GA_EQP_AGENDA;COD_EQUIPAMENTO;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
FK_EQP_AGENDA_OS;GA_EQP_AGENDA;COD_OS;GA_OFI_OS;COD_OS
EQUIPA_AGENDA_LAV;GA_EQP_AGENDA_LAV;COD_EQUIPAMENTO;GA_EQP_EQUIPAMENTO;COD_EQUIPAMENTO
FK_AGRUP_OFICINA;GA_EQP_AGRUP;COD_OFICINA;GA_OFI_OFICINA;COD_OFICINA
APONTAMENTO_APONT_ABAST;GA_EQP_APONT_ABAST;ID_APONT;GA_EQP_APONTAMENTO;ID_APONT
COMPARTIMENTO_APONT_ABAST;GA_EQP_APONT_ABAST;COD_COMPART;GA_EQP_COMPARTIMENTO;COD_COMPART
FK_APONT_ABAST__MATERIAL;GA_EQP_APONT_ABAST;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
MATERIAL_APONT_ABAST;GA_EQP_APONT_ABAST;COD_MATER;GA_EQP_MATERIAL;COD_MATER
FK_APONT_ABAST__MATERIAL;GA_EQP_APONT_ABAST;COD_MATER;GA_EQP_MATERIAL;COD_MATER
MATERIAL_APONT_ABAST;GA_EQP_APONT_ABAST;COD_EMPR;GA_EQP_MATERIAL;COD_EMPR
PONTO_BOMBA_APONT_ABAST;GA_EQP_APONT_ABAST;ID_BOMBA_PONTO;GA_EQP_PONTO_BOMBA;ID_BOMBA_PONTO
APONT_APONT_LUBRIF;GA_EQP_APONT_LUBRIF;ID_APONT;GA_EQP_APONTAMENTO;ID_APONT
